title,venue,year,author,volume,url
Toward Trustworthy and Privacy-Preserving Federated Deep Learning Service Framework for Industrial Internet of Things.,IEEE Trans. Ind. Informatics,2023,"Neda Bugshan, Ibrahim Khalil, Mohammad Saidur Rahman 0001, Mohammed Atiquzzaman, Xun Yi, Shahriar Badsha",19,https://doi.org/10.1109/TII.2022.3209200
APFed: Anti-Poisoning Attacks in Privacy-Preserving Heterogeneous Federated Learning.,IEEE Trans. Inf. Forensics Secur.,2023,"Xiao Chen, Haining Yu, Xiaohua Jia, Xiangzhan Yu",18,https://doi.org/10.1109/TIFS.2023.3315125
An Efficient Privacy-Enhancing Cross-Silo Federated Learning and Applications for False Data Injection Attack Detection in Smart Grids.,IEEE Trans. Inf. Forensics Secur.,2023,"Hong-Yen Tran, Jiankun Hu, Xuefei Yin, Hemanshu R. Pota",18,https://doi.org/10.1109/TIFS.2023.3267892
Comments on &quot;Privacy-Enhanced Federated Learning Against Poisoning Adversaries&quot;.,IEEE Trans. Inf. Forensics Secur.,2023,"Thomas Schneider 0003, Ajith Suresh, Hossein Yalame",18,https://doi.org/10.1109/TIFS.2023.3238544
Comprehensive Android Malware Detection Based on Federated Learning Architecture.,IEEE Trans. Inf. Forensics Secur.,2023,"Wenbo Fang, Junjiang He, Wenshan Li, Xiaolong Lan, Yang Chen, Tao Li 0016, Jiwu Huang, Linlin Zhang",18,https://doi.org/10.1109/TIFS.2023.3287395
Data Quality Detection Mechanism Against Label Flipping Attacks in Federated Learning.,IEEE Trans. Inf. Forensics Secur.,2023,"Yifeng Jiang 0006, Weiwen Zhang, Yanxi Chen",18,https://doi.org/10.1109/TIFS.2023.3249568
EEFED: Personalized Federated Learning of Execution&amp;Evaluation Dual Network for CPS Intrusion Detection.,IEEE Trans. Inf. Forensics Secur.,2023,"Xianting Huang, Jing Liu 0028, Yingxu Lai, Beifeng Mao, Hongshuo Lyu",18,https://doi.org/10.1109/TIFS.2022.3214723
EGIA: An External Gradient Inversion Attack in Federated Learning.,IEEE Trans. Inf. Forensics Secur.,2023,"Haotian Liang, Youqi Li, Chuan Zhang 0003, Ximeng Liu, Liehuang Zhu",18,https://doi.org/10.1109/TIFS.2023.3302161
Efficient Verifiable Protocol for Privacy-Preserving Aggregation in Federated Learning.,IEEE Trans. Inf. Forensics Secur.,2023,"Tamer Eltaras, Farida Sabry, Wadha Labda, Khawla Alzoubi, Qutaibah Ahmedeltaras",18,https://doi.org/10.1109/TIFS.2023.3273914
FedDef: Defense Against Gradient Leakage in Federated Learning-Based Network Intrusion Detection Systems.,IEEE Trans. Inf. Forensics Secur.,2023,"Jiahui Chen, Yi Zhao 0011, Qi Li 0002, Xuewei Feng, Ke Xu 0002",18,https://doi.org/10.1109/TIFS.2023.3297369
FedDual: Pair-Wise Gossip Helps Federated Learning in Large Decentralized Networks.,IEEE Trans. Inf. Forensics Secur.,2023,"Qian Chen 0032, Zilong Wang 0001, Hongbo Wang, Xiaodong Lin 0001",18,https://doi.org/10.1109/TIFS.2022.3222935
FedForgery: Generalized Face Forgery Detection With Residual Federated Learning.,IEEE Trans. Inf. Forensics Secur.,2023,"Decheng Liu, Zhan Dang, Chunlei Peng, Yu Zheng 0006, Shuang Li, Nannan Wang 0001, Xinbo Gao 0001",18,https://doi.org/10.1109/TIFS.2023.3293951
FedRecovery: Differentially Private Machine Unlearning for Federated Learning Frameworks.,IEEE Trans. Inf. Forensics Secur.,2023,"Lefeng Zhang, Tianqing Zhu, Haibin Zhang, Ping Xiong 0001, Wanlei Zhou 0001",18,https://doi.org/10.1109/TIFS.2023.3297905
LSFL: A Lightweight and Secure Federated Learning Scheme for Edge Computing.,IEEE Trans. Inf. Forensics Secur.,2023,"Zhuangzhuang Zhang, Libing Wu, Chuanguo Ma, Jianxin Li 0001, Jing Wang 0036, Qian Wang 0002, Shui Yu 0001",18,https://doi.org/10.1109/TIFS.2022.3221899
Long-Term Privacy-Preserving Aggregation With User-Dynamics for Federated Learning.,IEEE Trans. Inf. Forensics Secur.,2023,"Ziyao Liu, Hsiao-Ying Lin, Yamin Liu",18,https://doi.org/10.1109/TIFS.2023.3266919
Multi-Domain Virtual Network Embedding Algorithm Based on Horizontal Federated Learning.,IEEE Trans. Inf. Forensics Secur.,2023,"Peiying Zhang, Ning Chen, Shibao Li, Kim-Kwang Raymond Choo, Chunxiao Jiang, Sheng Wu 0001",18,https://doi.org/10.1109/TIFS.2023.3279587
Personalized Federated Learning With Differential Privacy and Convergence Guarantee.,IEEE Trans. Inf. Forensics Secur.,2023,"Kang Wei, Jun Li 0004, Chuan Ma, Ming Ding 0001, Wen Chen 0001, Jun Wu 0006, Meixia Tao, H. Vincent Poor",18,https://doi.org/10.1109/TIFS.2023.3293417
Privacy-Encoded Federated Learning Against Gradient-Based Data Reconstruction Attacks.,IEEE Trans. Inf. Forensics Secur.,2023,"Hongfu Liu 0003, Bin Li 0002, Changlong Gao, Pei Xie, Chenglin Zhao",18,https://doi.org/10.1109/TIFS.2023.3309095
Privacy-Preserving Federated Learning With Malicious Clients and Honest-but-Curious Servers.,IEEE Trans. Inf. Forensics Secur.,2023,"Junqing Le, Di Zhang, Xinyu Lei, Long Jiao, Kai Zeng 0001, Xiaofeng Liao 0001",18,https://doi.org/10.1109/TIFS.2023.3295949
"Privacy-Preserving Federated Learning via Functional Encryption, Revisited.",IEEE Trans. Inf. Forensics Secur.,2023,"Yansong Chang, Kai Zhang 0016, Junqing Gong 0001, Haifeng Qian",18,https://doi.org/10.1109/TIFS.2023.3255171
Privacy-Preserving and Verifiable Federated Learning Framework for Edge Computing.,IEEE Trans. Inf. Forensics Secur.,2023,"Hao Zhou, Geng Yang, Yuxian Huang, Hua Dai 0003, Yang Xiang 0001",18,https://doi.org/10.1109/TIFS.2022.3227435
PrivacyEAFL: Privacy-Enhanced Aggregation for Federated Learning in Mobile Crowdsensing.,IEEE Trans. Inf. Forensics Secur.,2023,"Mingwu Zhang, Shijin Chen, Jian Shen 0001, Willy Susilo",18,https://doi.org/10.1109/TIFS.2023.3315526
SAFELearning: Secure Aggregation in Federated Learning With Backdoor Detectability.,IEEE Trans. Inf. Forensics Secur.,2023,"Zhuosheng Zhang 0003, Jiarui Li, Shucheng Yu, Christian Makaya",18,https://doi.org/10.1109/TIFS.2023.3280032
Secure Model-Contrastive Federated Learning With Improved Compressive Sensing.,IEEE Trans. Inf. Forensics Secur.,2023,"Yinbin Miao, Wei Zheng, Xinghua Li 0001, Hongwei Li 0001, Kim-Kwang Raymond Choo, Robert H. Deng",18,https://doi.org/10.1109/TIFS.2023.3282574
TEAR: Exploring Temporal Evolution of Adversarial Robustness for Membership Inference Attacks Against Federated Learning.,IEEE Trans. Inf. Forensics Secur.,2023,"Gaoyang Liu, Zehao Tian, Jian Chen, Chen Wang 0011, Jiangchuan Liu",18,https://doi.org/10.1109/TIFS.2023.3303718
Using Highly Compressed Gradients in Federated Learning for Data Reconstruction Attacks.,IEEE Trans. Inf. Forensics Secur.,2023,"Haomiao Yang, Mengyu Ge, Kunlan Xiang, Jingwei Li 0001",18,https://doi.org/10.1109/TIFS.2022.3227761
"VCD-FL: Verifiable, Collusion-Resistant, and Dynamic Federated Learning.",IEEE Trans. Inf. Forensics Secur.,2023,"Sheng Gao 0002, Jingjie Luo, Jianming Zhu, Xuewen Dong, Weisong Shi",18,https://doi.org/10.1109/TIFS.2023.3271268
Byzantine-Resilient High-Dimensional Federated Learning.,IEEE Trans. Inf. Theory,2023,"Deepesh Data, Suhas N. Diggavi",69,https://doi.org/10.1109/TIT.2023.3284427
A Novel Transmission Line Defect Detection Method Based on Adaptive Federated Learning.,IEEE Trans. Instrum. Meas.,2023,"Fangming Deng, Ziqi Zeng, Wei Mao, Baoquan Wei, Zewen Li",72,https://doi.org/10.1109/TIM.2023.3244227
Automatic Detection of Congestive Heart Failure Based on Multiscale Residual UNet++: From Centralized Learning to Federated Learning.,IEEE Trans. Instrum. Meas.,2023,"Liang Zou, Zexin Huang, Xinhui Yu, Jiannan Zheng, Aiping Liu, Meng Lei",72,https://doi.org/10.1109/TIM.2022.3227955
Bearing Remaining Useful Life Prediction Using Federated Learning With Taylor-Expansion Network Pruning.,IEEE Trans. Instrum. Meas.,2023,"Xi Chen, Hui Wang 0032, Siliang Lu, Ruqiang Yan 0001",72,https://doi.org/10.1109/TIM.2023.3264027
FedBIP: A Federated Learning-Based Model for Wind Turbine Blade Icing Prediction.,IEEE Trans. Instrum. Meas.,2023,"Dongtian Zhang, Weiwei Tian, Xu Cheng, Fan Shi, Hong Qiu, Xiufeng Liu, Shengyong Chen",72,https://doi.org/10.1109/TIM.2023.3273675
A Federated Learning Approach With Imperfect Labels in LoRa-Based Transportation Systems.,IEEE Trans. Intell. Transp. Syst.,2023,"Ramakant Kumar, Rahul Mishra 0001, Hari Prabhat Gupta",24,https://doi.org/10.1109/TITS.2023.3241765
A Federated Learning-Based Edge Caching Approach for Mobile Edge Computing-Enabled Intelligent Connected Vehicles.,IEEE Trans. Intell. Transp. Syst.,2023,"Chunlin Li 0001, Yong Zhang 0057, Youlong Luo",24,https://doi.org/10.1109/TITS.2022.3224395
A Selective Federated Reinforcement Learning Strategy for Autonomous Driving.,IEEE Trans. Intell. Transp. Syst.,2023,"Yuchuan Fu, Changle Li, F. Richard Yu, Tom H. Luan, Yao Zhang 0005",24,https://doi.org/10.1109/TITS.2022.3219644
AI-Empowered Trajectory Anomaly Detection for Intelligent Transportation Systems: A Hierarchical Federated Learning Approach.,IEEE Trans. Intell. Transp. Syst.,2023,"Xiaoding Wang, Wenxin Liu, Hui Lin 0007, Jia Hu 0001, Kuljeet Kaur, M. Shamim Hossain",24,https://doi.org/10.1109/TITS.2022.3209903
An Incentive Mechanism of Incorporating Supervision Game for Federated Learning in Autonomous Driving.,IEEE Trans. Intell. Transp. Syst.,2023,"Yuchuan Fu, Changle Li, F. Richard Yu, Tom H. Luan, Pincan Zhao",24,https://doi.org/10.1109/TITS.2023.3297996
Asynchronous Federated Deep Reinforcement Learning-Based URLLC-Aware Computation Offloading in Space-Assisted Vehicular Networks.,IEEE Trans. Intell. Transp. Syst.,2023,"Chao Pan 0002, Zhao Wang, Haijun Liao, Zhenyu Zhou, Xiaoyan Wang 0003, Muhammad Tariq, Sattam Al Otaibi",24,https://doi.org/10.1109/TITS.2022.3150756
DisBezant: Secure and Robust Federated Learning Against Byzantine Attack in IoT-Enabled MTS.,IEEE Trans. Intell. Transp. Syst.,2023,"Xindi Ma, Qi Jiang 0001, Mohammad Shojafar, Mamoun Alazab, Sachin Kumar 0002, Saru Kumari",24,https://doi.org/10.1109/TITS.2022.3152156
Enhanced Federated Learning for Edge Data Security in Intelligent Transportation Systems.,IEEE Trans. Intell. Transp. Syst.,2023,"Rongbo Zhu, Mengyao Li, Jiangjin Yin, Lubing Sun, Hao Liu 0056",24,https://doi.org/10.1109/TITS.2023.3243088
FedCrack: Federated Transfer Learning With Unsupervised Representation for Crack Detection.,IEEE Trans. Intell. Transp. Syst.,2023,"Xiating Jin, Jiajun Bu, Zhi Yu, Hui Zhang 0023, Yaonan Wang 0001",24,https://doi.org/10.1109/TITS.2023.3286439
FedSTN: Graph Representation Driven Federated Learning for Edge Computing Enabled Urban Traffic Flow Prediction.,IEEE Trans. Intell. Transp. Syst.,2023,"Xiaoming Yuan 0002, Jiahui Chen, Jiayu Yang, Ning Zhang 0007, Tingting Yang 0001, Tao Han 0002, Amir Taherkordi",24,https://doi.org/10.1109/TITS.2022.3157056
Federated Deep Reinforcement Learning-Based Spectrum Access Algorithm With Warranty Contract in Intelligent Transportation Systems.,IEEE Trans. Intell. Transp. Syst.,2023,"Rongbo Zhu, Mengyao Li, Hao Liu 0056, Lu Liu 0001, Maode Ma",24,https://doi.org/10.1109/TITS.2022.3179442
Federated Multidomain Learning With Graph Ensemble Autoencoder GMM for Emotion Recognition.,IEEE Trans. Intell. Transp. Syst.,2023,"Chunjiong Zhang, Mingyong Li, Di Wu",24,https://doi.org/10.1109/TITS.2022.3203800
Federated Representation Learning With Data Heterogeneity for Human Mobility Prediction.,IEEE Trans. Intell. Transp. Syst.,2023,"Xiao Zhang 0015, Qilin Wang, Ziming Ye, Haochao Ying, Dongxiao Yu",24,https://doi.org/10.1109/TITS.2023.3252029
Integrating Model Predictive Control With Federated Reinforcement Learning for Decentralized Energy Management of Fuel Cell Vehicles.,IEEE Trans. Intell. Transp. Syst.,2023,"Arash Khalatbarisoltani, Loïc Boulon, Xiaosong Hu",24,https://doi.org/10.1109/TITS.2023.3303991
Joint Air-Ground Distributed Federated Learning for Intelligent Transportation Systems.,IEEE Trans. Intell. Transp. Syst.,2023,"Swapnil Sadashiv Shinde, Daniele Tarchi",24,https://doi.org/10.1109/TITS.2023.3265416
OQFL: An Optimized Quantum-Based Federated Learning Framework for Defending Against Adversarial Attacks in Intelligent Transportation Systems.,IEEE Trans. Intell. Transp. Syst.,2023,"Waleed Yamany, Nour Moustafa, Benjamin P. Turnbull",24,https://doi.org/10.1109/TITS.2021.3130906
"On the Feasibility of Split Learning, Transfer Learning and Federated Learning for Preserving Security in ITS Systems.",IEEE Trans. Intell. Transp. Syst.,2023,"Safa Otoum, Nadra Guizani, Hussein T. Mouftah",24,https://doi.org/10.1109/TITS.2022.3159092
Participant Selection for Federated Learning With Heterogeneous Data in Intelligent Transport System.,IEEE Trans. Intell. Transp. Syst.,2023,"Jianxin Zhao 0001, Xinyu Chang, Yanhao Feng, Chi Harold Liu, Ningbo Liu",24,https://doi.org/10.1109/TITS.2022.3149753
Short-Term Traffic Flow Prediction Based on Graph Convolutional Networks and Federated Learning.,IEEE Trans. Intell. Transp. Syst.,2023,"Mengran Xia, Dawei Jin, Jingyu Chen",24,https://doi.org/10.1109/TITS.2022.3179391
Toward Optimal MEC-Based Collision Avoidance System for Cooperative Inland Vessels: A Federated Deep Learning Approach.,IEEE Trans. Intell. Transp. Syst.,2023,"Wided Hammedi, Bouziane Brik, Sidi Mohammed Senouci",24,https://doi.org/10.1109/TITS.2022.3154158
Toward Robust Hierarchical Federated Learning in Internet of Vehicles.,IEEE Trans. Intell. Transp. Syst.,2023,"Hongliang Zhou, Yifeng Zheng, Hejiao Huang, Jiangang Shu, Xiaohua Jia",24,https://doi.org/10.1109/TITS.2023.3243003
Reconfigurable Holographic Surface Aided Collaborative Wireless SLAM Using Federated Learning for Autonomous Driving.,IEEE Trans. Intell. Veh.,2023,"Haobo Zhang, Ziang Yang, Yonglin Tian, Hongliang Zhang 0001, Boya Di, Lingyang Song",8,https://doi.org/10.1109/TIV.2023.3285592
